idreuniao,idempresa,faceb
21734,40192,false
21735,31209,false
21735,31219,false
21735,34459,false
21735,34460,false
21735,36584,false
21735,39862,false
21736,31209,false
21736,31219,false
21736,34459,false
21736,34460,false
21736,36584,false
21736,39862,false
21737,31209,false
21737,31219,false
21737,34459,false
21737,36584,false
21737,39862,false
21738,31209,false
21738,31219,false
21738,34459,false
21738,34460,false
21738,36584,false
21738,39862,false
21739,31209,false
21739,34459,false
21739,39862,false
21740,31209,false
21740,34459,false
21741,31209,false
21741,31219,false
21741,34459,false
21741,36584,false
21741,39862,false
21742,31209,false
21742,39862,false
21743,31209,false
21743,31219,false
21743,34459,false
21743,36584,false
21743,39862,false
21744,31209,false
21744,31219,false
21744,34459,false
21744,36584,false
21744,39862,false
21745,31209,false
21745,31219,false
21745,34459,false
21745,36584,false
21745,39862,false
21746,32970,false
21746,32971,false
21746,32972,false
21746,32973,false
21746,32974,false
21746,40264,false
21747,33149,false
21747,33161,false
21747,35819,false
21747,35821,false
21747,35823,false
21747,40050,false
21747,40051,false
21748,32280,false
21748,32283,false
21748,32286,false
21748,32288,false
21748,32413,false
21749,32321,false
21749,37081,false
21749,37082,false
21749,37083,false
21750,26000,false
21750,26007,false
21750,26010,false
21750,26018,false
21750,32210,false
21750,32213,false
21750,32214,false
21751,34845,false
21752,33390,false
21752,41976,false
21753,25887,false
21753,39551,false
21754,37015,false
21754,37027,false
21754,38637,false
21755,32621,false
21755,33093,false
21755,33097,false
21755,40283,false
21756,37741,false
21757,40138,false
21757,40267,false
21758,3210,false
21758,3217,false
21758,3524,false
21759,32389,false
21759,32392,false
21759,32394,false
21759,32395,false
21759,32397,false
21759,34131,false
21759,35817,false
21760,33114,false
21760,33119,false
21760,33120,false
21760,33121,false
21760,33128,false
21761,36411,false
21761,40160,false
21761,40250,false
21761,40251,false
21761,40252,false
21761,40773,false
21762,32913,false
21762,34407,false
21762,34547,false
21762,36591,false
21762,39964,false
21762,40253,false
21762,40749,false
21763,39958,false
21763,39963,false
21763,40007,false
21763,40011,false
21763,40059,false
21764,32660,false
21764,33183,false
21764,40153,false
21765,33169,false
21765,33170,false
21765,33175,false
21765,33176,false
21765,33405,false
21765,33406,false
21766,37015,false
21766,37027,false
21766,38637,false
21767,38993,false
21767,38996,false
21767,39150,false
21767,39151,false
21767,40259,false
21767,40285,false
21767,40286,false
21767,40287,false
21768,36992,false
21768,37037,false
21768,39808,false
21768,40120,false
21768,40121,false
21770,40202,false
21771,32247,false
21771,32260,false
21771,34845,false
21771,40266,false
21772,40142,false
21772,40169,false
21772,40209,false
21773,33016,false
21773,39555,false
21773,40189,false
21773,40200,false
21774,33153,false
21774,34768,false
21774,34774,false
21774,38480,false
21774,38491,false
21775,28538,false
21775,28539,false
21775,28540,false
21775,28564,false
21775,28571,false
21775,28912,false
21775,28917,false
21775,28930,false
21775,37275,false
21776,32385,false
21776,32389,false
21776,32391,false
21776,32392,false
21776,32394,false
21776,34131,false
21777,32970,false
21777,32971,false
21777,32972,false
21777,32973,false
21777,32974,false
21777,40264,false
21778,33149,false
21778,33161,false
21778,35819,false
21778,35822,false
21778,39682,false
21778,39683,false
21778,40050,false
21779,30314,false
21779,31613,false
21779,31614,false
21779,37033,false
21779,39897,false
21780,38819,false
21780,38820,false
21780,38822,false
21780,38831,false
21780,39134,false
21780,39135,false
21780,40246,false
21780,40293,false
21781,36998,false
21781,37000,false
21781,39811,false
21781,40118,false
21782,38815,false
21782,39934,false
21782,39935,false
21783,39936,false
21783,39937,false
21783,39938,false
21783,39939,false
21783,39941,false
21783,39942,false
21783,39943,false
21783,39944,false
21783,39945,false
21783,39946,false
21783,40157,false
21783,40158,false
21783,40159,false
21783,40843,false
21784,33388,false
21784,33390,false
21784,41976,false
21785,32913,false
21785,34407,false
21785,34547,false
21785,36591,false
21785,36592,false
21785,36608,false
21785,39964,false
21785,40256,false
21785,40749,false
21786,40138,false
21786,40267,false
21787,40044,false
21787,40047,false
21787,40048,false
21788,32231,false
21788,32308,false
21788,32338,false
21788,32987,false
21789,36411,false
21789,40160,false
21789,40161,false
21789,40250,false
21789,40251,false
21789,40252,false
21790,3109,false
21790,3110,false
21790,3112,false
21790,3117,false
21790,27552,false
21790,34696,false
21791,3109,false
21791,3110,false
21791,3112,false
21791,3117,false
21791,27552,false
21791,34696,false
21792,40231,false
21792,40232,false
21792,40233,false
21792,40234,false
21792,40235,false
21792,40237,false
21792,40238,false
21792,40240,false
21793,40231,false
21793,40232,false
21793,40233,false
21793,40234,false
21793,40235,false
21793,40236,false
21793,40237,false
21793,40238,false
21793,40239,false
21793,40240,false
21794,40231,false
21794,40232,false
21794,40233,false
21794,40234,false
21794,40235,false
21794,40236,false
21794,40237,false
21794,40238,false
21794,40239,false
21794,40240,false
21795,33114,false
21795,33116,false
21795,33119,false
21795,33121,false
21795,33128,false
21796,26250,false
21796,26329,false
21796,32303,false
21796,32660,false
21796,32742,false
21796,33182,false
21796,33183,false
21796,40152,false
21796,40153,false
21796,40156,false
21797,29998,false
21797,34166,false
21797,34167,false
21797,34168,false
21797,34169,false
21797,34170,false
21797,34188,false
21797,36082,false
21797,37376,false
21797,37378,false
21797,37380,false
21797,39301,false
21797,40105,false
21797,40106,false
21798,39936,false
21798,39937,false
21798,39938,false
21798,39939,false
21798,39941,false
21798,39942,false
21798,39943,false
21798,39944,false
21798,39945,false
21798,39946,false
21798,40157,false
21798,40158,false
21798,40159,false
21798,40843,false
21799,32247,false
21799,34845,false
21800,34197,false
21800,34201,false
21800,37197,false
21800,39247,false
21800,39248,false
21800,39249,false
21800,40105,false
21800,40953,false
21801,22205,false
21801,22207,false
21801,25988,false
21801,26235,false
21801,32182,false
21801,32186,false
21801,33067,false
21801,33068,false
21801,33071,false
21801,33072,false
21801,33082,false
21801,33086,false
21801,33087,false
21801,40148,false
21801,40149,false
21802,33153,false
21802,34768,false
21802,34774,false
21802,38491,false
21802,38492,false
21802,38502,false
21802,40126,false
21802,40137,false
21803,33016,false
21803,39555,false
21803,40189,false
21803,40200,false
21804,32971,false
21804,32972,false
21804,32974,false
21805,39592,false
21805,39593,false
21806,33149,false
21806,33161,false
21806,35821,false
21806,35822,false
21806,40050,false
21806,40296,false
21806,40297,false
21807,32323,false
21807,37083,false
21808,34127,false
21808,34129,false
21808,35569,false
21808,35751,false
21808,35761,false
21808,35944,false
21808,35946,false
21808,36158,false
21808,37468,false
21808,37671,false
21808,37684,false
21808,38388,false
21808,39887,false
21808,40020,false
21808,40242,false
21809,40043,false
21809,40044,false
21810,38574,false
21810,38648,false
21811,33670,false
21811,35788,false
21811,35790,false
21811,38837,false
21812,3210,false
21812,3217,false
21812,3522,false
21812,3524,false
21813,22408,false
21813,22813,false
21813,22951,false
21814,25887,false
21814,25888,false
21814,26167,false
21814,32301,false
21814,39551,false
21815,32231,false
21815,32308,false
21815,38893,false
21816,33114,false
21816,33116,false
21816,33119,false
21816,33120,false
21816,33121,false
21816,33123,false
21816,33128,false
21816,40257,false
21817,32913,false
21817,34406,false
21817,34407,false
21817,34547,false
21817,36591,false
21817,36592,false
21817,39964,false
21817,40253,false
21817,40256,false
21818,36529,false
21818,36530,false
21818,37417,false
21818,37418,false
21819,36529,false
21819,36530,false
21819,37417,false
21819,37418,false
21819,37419,false
21821,37418,false
21823,32303,false
21823,32660,false
21823,33183,false
21823,37391,false
21823,40152,false
21823,40153,false
21823,40156,false
21823,40824,false
21823,40825,false
21823,40827,false
21824,32247,false
21824,32260,false
21824,34845,false
21825,36992,false
21825,36995,false
21825,37037,false
21825,39808,false
21825,40120,false
21825,40121,false
21826,40116,false
21826,40203,false
21827,38996,false
21827,39151,false
21827,40259,false
21827,40285,false
21827,40286,false
21827,40287,false
21828,40142,false
21828,40209,false
21829,37015,false
21829,37027,false
21829,38637,false
21830,25997,false
21830,26000,false
21830,26007,false
21830,26018,false
21830,32210,false
21830,32214,false
21831,29921,false
21831,29923,false
21831,29998,false
21831,29999,false
21831,30000,false
21831,30032,false
21832,25997,false
21832,26007,false
21832,26018,false
21832,32210,false
21832,32212,false
21832,32213,false
21832,32214,false
21833,39555,false
21833,40199,false
21833,40898,false
21834,32970,false
21834,32971,false
21834,32972,false
21834,32973,false
21834,32974,false
21834,40264,false
21835,36994,false
21835,36996,false
21835,36998,false
21835,37000,false
21835,37002,false
21835,37003,false
21835,37074,false
21835,39809,false
21835,39811,false
21835,40118,false
21835,40313,false
21835,40314,false
21836,32321,false
21836,32323,false
21836,37082,false
21837,38822,false
21837,38831,false
21837,40116,false
21837,40246,false
21838,36406,false
21838,36411,false
21838,40250,false
21838,40252,false
21838,40773,false
21839,32231,false
21839,32987,false
21839,38893,false
21840,38814,false
21840,38815,false
21840,38831,false
21840,39142,false
21840,39932,false
21840,39934,false
21840,39935,false
21840,40312,false
21841,33114,false
21841,33116,false
21841,33119,false
21841,40257,false
21842,37387,false
21842,37388,false
21843,39937,false
21843,39944,false
21843,39945,false
21843,40158,false
21843,40159,false
21844,39963,false
21844,40011,false
21845,33388,false
21845,33390,false
21845,41976,false
21846,33388,false
21846,33390,false
21846,41976,false
21847,40327,false
21848,38443,false
21848,39024,false
21848,39027,false
21849,35649,false
21849,37204,false
21849,37267,false
21849,40326,false
21850,30656,false
21850,30773,false
21850,30775,false
21851,33169,false
21851,33176,false
21852,28558,false
21852,37464,false
21853,28539,false
21853,28540,false
21853,28564,false
21853,28571,false
21853,28912,false
21853,28917,false
21853,28930,false
21854,33373,false
21854,33374,false
21854,33376,false
21855,40138,false
21855,40267,false
21855,40298,false
21856,32913,false
21856,34407,false
21856,34547,false
21856,36591,false
21856,36592,false
21856,39964,false
21856,40256,false
21856,40749,false
21857,32913,false
21857,34407,false
21857,34547,false
21857,39964,false
21857,40253,false
21857,40256,false
21857,40749,false
21858,32385,false
21858,32387,false
21858,32389,false
21858,32391,false
21858,32392,false
21858,32397,false
21858,32399,false
21859,30991,false
21859,35154,false
21859,35155,false
21859,35158,false
21859,35161,false
21859,35169,false
21859,35814,false
21859,38413,false
21859,38414,false
21859,38415,false
21859,40254,false
21860,30991,false
21860,35154,false
21860,35155,false
21860,35158,false
21860,35161,false
21860,35169,false
21860,38413,false
21860,38414,false
21860,38415,false
21860,38418,false
21861,30991,false
21861,35154,false
21861,35155,false
21861,35158,false
21861,35161,false
21861,35169,false
21861,35814,false
21861,38413,false
21861,38414,false
21861,38415,false
21861,38418,false
21861,40254,false
21862,30991,false
21862,35154,false
21862,35155,false
21862,35158,false
21862,35161,false
21862,35169,false
21862,35814,false
21862,38413,false
21862,38414,false
21862,38415,false
21862,38418,false
21862,40254,false
21863,34186,false
21863,34188,false
21863,34190,false
21863,34191,false
21863,34193,false
21863,39261,false
21863,39262,false
21863,39263,false
21864,32231,false
21864,32338,false
21864,32987,false
21864,38893,false
21865,30662,false
21865,30663,false
21865,40210,false
21865,40226,false
21866,30662,false
21866,30663,false
21866,40210,false
21866,40226,false
21867,35785,false
21867,35788,false
21867,35791,false
21868,30573,false
21868,40210,false
21868,40211,false
21868,40228,false
21868,40230,false
21868,40241,false
21869,30573,false
21869,40210,false
21869,40211,false
21869,40228,false
21869,40230,false
21869,40241,false
21870,38574,false
21871,29923,false
21871,34167,false
21871,34168,false
21871,34169,false
21871,34170,false
21871,35462,false
21871,36082,false
21871,39928,false
21871,40105,false
21871,40106,false
21871,40107,false
21872,34197,false
21872,37197,false
21872,39247,false
21872,39248,false
21872,40105,false
21872,40360,false
21873,32247,false
21873,32260,false
21873,34845,false
21874,22205,false
21874,33149,false
21874,33153,false
21874,33161,false
21874,35819,false
21874,35821,false
21874,35822,false
21874,35823,false
21874,39682,false
21874,39683,false
21874,40050,false
21874,40296,false
21874,40297,false
21874,40362,false
21875,40363,false
21875,40364,false
21875,40365,false
21876,40363,false
21876,40364,false
21876,40365,false
21877,33153,false
21877,34768,false
21877,34774,false
21877,38480,false
21877,38491,false
21877,38502,false
21877,40126,false
21877,40137,false
21878,39592,false
21878,39593,false
21878,39684,false
21879,40363,false
21879,40364,false
21879,40365,false
21880,33016,false
21880,38986,false
21880,38987,false
21880,38989,false
21880,40189,false
21880,40597,false
21880,40895,false
21880,40898,false
21880,40899,false
21880,40900,false
21881,28546,false
21881,28558,false
21881,37301,false
21881,37464,false
21882,30314,false
21882,31613,false
21882,37033,false
21882,37034,false
21882,39897,false
21883,33388,false
21883,33390,false
21883,41976,false
21884,32247,false
21884,32260,false
21884,33185,false
21884,34845,false
21885,26000,false
21885,26018,false
21885,32210,false
21885,32212,false
21885,32213,false
21885,32214,false
21886,22205,false
21886,22210,false
21886,22214,false
21886,22218,false
21886,22224,false
21886,26235,false
21886,32199,false
21886,33067,false
21886,33068,false
21886,33070,false
21886,33072,false
21886,33074,false
21886,33076,false
21886,33077,false
21886,33082,false
21886,33083,false
21886,33087,false
21886,40147,false
21887,39937,false
21887,39942,false
21887,39943,false
21887,39944,false
21887,40157,false
21887,40158,false
21888,40138,false
21888,40298,false
21889,26000,false
21889,26007,false
21889,26018,false
21889,32210,false
21889,32212,false
21889,32213,false
21889,32214,false
21890,36529,false
21890,37417,false
21890,37418,false
21890,40370,false
21891,39600,false
21892,32231,false
21892,32338,false
21892,32987,false
21892,38893,false
21894,36406,false
21894,36411,false
21894,38485,false
21894,40160,false
21894,40161,false
21894,40250,false
21894,40252,false
21894,40773,false
21895,32907,false
21895,32912,false
21895,32913,false
21895,34406,false
21895,34407,false
21895,34547,false
21895,36591,false
21895,36592,false
21895,36608,false
21895,39964,false
21895,40253,false
21896,32414,false
21896,32417,false
21896,32419,false
21896,32429,false
21896,32430,false
21896,34448,false
21896,35414,false
21896,35415,false
21896,35416,false
21896,38644,false
21897,32414,false
21897,32417,false
21897,32419,false
21897,32429,false
21897,32430,false
21897,34448,false
21897,35414,false
21897,35415,false
21897,35417,false
21897,35418,false
21897,38644,false
21898,32414,false
21898,32417,false
21898,32419,false
21898,32421,false
21898,32429,false
21898,32430,false
21898,34588,false
21898,34590,false
21898,35415,false
21898,35416,false
21898,35417,false
21898,35418,false
21899,40302,false
21899,40303,false
21899,40304,false
21899,40305,false
21899,40306,false
21899,40307,false
21900,32414,false
21900,32421,false
21900,32429,false
21900,32430,false
21900,34448,false
21900,35414,false
21900,35415,false
21900,35416,false
21900,35417,false
21900,35418,false
21900,38644,false
21901,32414,false
21901,32421,false
21901,32429,false
21901,32430,false
21901,34448,false
21901,35414,false
21901,35415,false
21901,35416,false
21901,35417,false
21901,35418,false
21901,38644,false
21902,32414,false
21902,32417,false
21902,32419,false
21902,32421,false
21902,32429,false
21902,32430,false
21902,34448,false
21902,35415,false
21902,35416,false
21902,38644,false
21902,40302,false
21902,40303,false
21902,40304,false
21902,40306,false
21902,40307,false
21903,32414,false
21903,32417,false
21903,32419,false
21903,32421,false
21903,32429,false
21903,32430,false
21903,34590,false
21903,35414,false
21903,35415,false
21903,35417,false
21903,35418,false
21903,40302,false
21903,40304,false
21903,40306,false
21903,40307,false
21904,32414,false
21904,32417,false
21904,32419,false
21904,32429,false
21904,32430,false
21904,34448,false
21904,34590,false
21904,35415,false
21904,40302,false
21904,40305,false
21904,40307,false
21905,32414,false
21905,32417,false
21905,32419,false
21905,32430,false
21905,34448,false
21905,34590,false
21905,35414,false
21905,35415,false
21905,35416,false
21905,35812,false
21905,40305,false
21905,40307,false
21906,32414,false
21906,32417,false
21906,32419,false
21906,32421,false
21906,32429,false
21906,34590,false
21906,35414,false
21906,35415,false
21906,35416,false
21906,38644,false
21906,40302,false
21906,40303,false
21906,40304,false
21906,40306,false
21906,40307,false
21907,32414,false
21907,32417,false
21907,32419,false
21907,32429,false
21907,32430,false
21907,34448,false
21907,34590,false
21907,35414,false
21907,35415,false
21907,40302,false
21907,40303,false
21907,40304,false
21907,40307,false
21908,32414,false
21908,32417,false
21908,32419,false
21908,32421,false
21908,34590,false
21908,35414,false
21908,35416,false
21908,35417,false
21908,35418,false
21908,35812,false
21908,38644,false
21908,40302,false
21908,40303,false
21908,40304,false
21908,40306,false
21908,40307,false
21909,32414,false
21909,32417,false
21909,32419,false
21909,32421,false
21909,32429,false
21909,34590,false
21909,35418,false
21909,40302,false
21909,40303,false
21910,33169,false
21910,33170,false
21910,33175,false
21910,33405,false
21910,33406,false
21911,3210,false
21911,3217,false
21911,3221,false
21912,32987,false
21912,32988,false
21912,32991,false
21912,32994,false
21912,32996,false
21912,32997,false
21913,32660,false
21913,33182,false
21913,33183,false
21913,40153,false
21913,40156,false
21914,32384,false
21914,32385,false
21914,32389,false
21914,32391,false
21914,32392,false
21914,32394,false
21914,32395,false
21914,32397,false
21914,32399,false
21914,34133,false
21915,35408,false
21915,37204,false
21915,37267,false
21915,40326,false
21916,39024,false
21916,39027,false
21916,40385,false
21916,40386,false
21917,30087,false
21918,33373,false
21918,33374,false
21918,33376,false
21919,33016,false
21919,39555,false
21919,40189,false
21920,32971,false
21920,32972,false
21920,32974,false
21921,36421,false
21921,36422,false
21921,36426,false
21921,36437,false
21922,34806,false
21922,36475,false
21922,36476,false
21922,39485,false
21923,34478,false
21923,35988,false
21923,36475,false
21923,39483,false
21924,33149,false
21924,35819,false
21924,40297,false
21925,34478,false
21925,35064,false
21925,35065,false
21926,35065,false
21926,35988,false
21927,35064,false
21927,39485,false
21928,35064,false
21928,35065,false
21928,36475,false
21928,39485,false
21929,21748,false
21929,21749,false
21929,21750,false
21929,21751,false
21929,21754,false
21929,21759,false
21929,21762,false
21929,32158,false
21929,32160,false
21929,32161,false
21929,32166,false
21929,32410,false
21929,32411,false
21929,32711,false
21929,32712,false
21929,32714,false
21929,32717,false
21929,32719,false
21929,32724,false
21930,32371,false
21930,32372,false
21930,32374,false
21931,39937,false
21931,39939,false
21931,39941,false
21931,39943,false
21931,39944,false
21931,39946,false
21931,40843,false
21932,33116,false
21932,33119,false
21932,33121,false
21932,33123,false
21932,40257,false
21933,33116,false
21933,33121,false
21934,4789,false
21934,25884,false
21934,25912,false
21934,33093,false
21934,33097,false
21934,40052,false
21934,40404,false
21935,32260,false
21935,33185,false
21935,34845,false
21936,40138,false
21936,40267,false
21936,40298,false
21937,3210,false
21937,3254,false
21937,24493,false
21939,30573,false
21939,40210,false
21939,40211,false
21939,40228,false
21939,40230,false
21939,40241,false
21939,40395,false
21939,40396,false
21939,40397,false
21939,40398,false
21940,32231,false
21940,32308,false
21940,32338,false
21941,40327,false
21941,40413,false
21941,40414,false
21942,36406,false
21942,36411,false
21942,38485,false
21942,40160,false
21942,40161,false
21942,40250,false
21942,40251,false
21942,40252,false
21942,40773,false
21943,33388,false
21943,33390,false
21943,41976,false
21944,30623,false
21944,30624,false
21944,30625,false
21945,32907,false
21945,32913,false
21945,34407,false
21945,34547,false
21945,36591,false
21945,39964,false
21945,40253,false
21945,40256,false
21946,30623,false
21946,30624,false
21946,30625,false
21947,34982,false
21947,34983,false
21947,34984,false
21947,34985,false
21947,34986,false
21947,37534,false
21948,34982,false
21948,34983,false
21948,34984,false
21948,34985,false
21948,34986,false
21948,37534,false
21949,34982,false
21949,34983,false
21949,34984,false
21949,34985,false
21949,34986,false
21949,37482,false
21949,37534,false
21950,34982,false
21950,34983,false
21950,34984,false
21950,34985,false
21950,34986,false
21950,37482,false
21950,37534,false
21951,34982,false
21951,34983,false
21951,34984,false
21951,34985,false
21951,34986,false
21951,37534,false
21952,34983,false
21952,34984,false
21952,34985,false
21952,34986,false
21952,37482,false
21952,37534,false
21953,34982,false
21953,34983,false
21953,34984,false
21953,34985,false
21953,34986,false
21953,37482,false
21953,37534,false
21954,34982,false
21954,34984,false
21954,34985,false
21954,34986,false
21954,37482,false
21954,37534,false
21955,33373,false
21955,33374,false
21955,33376,false
21956,40415,false
21956,40416,false
21956,40417,false
21956,40418,false
21957,22210,false
21957,22214,false
21957,32199,false
21957,33072,false
21957,33082,false
21957,33087,false
21957,40147,false
21958,32445,false
21958,32455,false
21958,32456,false
21958,32459,false
21958,32469,false
21958,32470,false
21958,40935,false
21959,36992,false
21959,36995,false
21959,40120,false
21959,40121,false
21960,40116,false
21961,39555,false
21962,37015,false
21963,38993,false
21963,38995,false
21963,39150,false
21963,40259,false
21963,40285,false
21963,40286,false
21963,40287,false
21964,40363,false
21964,40364,false
21964,40365,false
21964,40371,false
21965,25997,false
21965,26000,false
21965,26007,false
21965,26010,false
21965,32210,false
21965,32212,false
21965,32213,false
21965,32214,false
21966,38867,false
21967,32959,false
21968,30662,false
21968,30663,false
21968,40210,false
21968,40226,false
21968,40412,false
21969,30773,false
21969,40421,false
21969,40422,false
21970,28539,false
21970,28571,false
21970,28912,false
21970,28930,false
21971,29639,false
21971,29644,false
21972,33161,false
21972,35819,false
21972,35821,false
21972,35822,false
21972,35823,false
21972,39683,false
21972,40050,false
21972,40051,false
21972,40296,false
21973,32970,false
21973,32971,false
21973,32972,false
21973,32974,false
21974,39934,false
21974,39935,false
21974,39996,false
21974,40312,false
21975,38819,false
21975,38822,false
21975,38831,false
21975,39136,false
21975,39933,false
21975,40246,false
21976,32414,false
21976,32429,false
21976,34448,false
21976,34590,false
21976,35414,false
21976,35415,false
21976,35812,false
21976,38644,false
21976,40304,false
21976,40305,false
21976,40307,false
21977,40267,false
21977,40298,false
21978,39555,false
21979,32247,false
21979,32260,false
21979,34845,false
21980,33390,false
21980,41976,false
21981,32712,false
21981,32714,false
21982,34186,false
21982,34188,false
21982,34190,false
21982,34193,false
21982,39261,false
21983,33153,false
21983,34768,false
21983,34774,false
21983,38480,false
21983,38491,false
21983,38492,false
21983,38498,false
21983,38502,false
21983,40126,false
21983,40965,false
21984,33114,false
21984,33115,false
21984,33119,false
21984,33120,false
21984,33123,false
21984,40257,false
21985,25887,false
21985,25888,false
21985,26167,false
21985,39551,false
21986,22408,false
21986,22813,false
21986,22946,false
21986,22951,false
21986,23004,false
21987,37388,false
21988,32231,false
21988,32232,false
21988,32308,false
21988,32987,false
21989,39958,false
21989,39963,false
21989,40003,false
21989,40011,false
21990,33158,false
21990,35830,false
21990,36406,false
21990,36411,false
21990,40161,false
21990,40252,false
21991,39937,false
21991,39939,false
21991,39941,false
21991,39944,false
21991,39945,false
21991,39946,false
21991,40159,false
21991,40843,false
21992,32303,false
21992,32660,false
21992,33182,false
21992,33183,false
21992,40153,false
21993,37204,false
21993,37267,false
21993,40326,false
21994,32372,false
21994,32375,false
21995,37078,false
21996,30314,false
21996,31613,false
21996,37033,false
21997,33149,false
21997,33161,false
21998,32907,false
21998,32913,false
21998,34407,false
21998,36591,false
21998,36592,false
21998,40253,false
21998,40256,false
21999,32907,false
21999,32913,false
21999,32915,false
21999,34405,false
21999,34406,false
21999,34407,false
21999,34547,false
21999,36591,false
21999,36592,false
21999,38111,false
21999,39964,false
21999,40164,false
21999,40253,false
21999,40256,false
22000,4762,false
22000,4783,false
22000,25884,false
22000,25912,false
22000,32615,false
22000,33090,false
22000,33093,false
22000,33097,false
22000,33099,false
22000,40052,false
22000,40522,false
22001,32970,false
22001,32972,false
22001,32973,false
22001,32974,false
22002,36419,false
22002,36421,false
22002,36426,false
22002,36427,false
22002,36437,false
22003,32384,false
22003,32389,false
22003,32392,false
22003,32394,false
22003,32395,false
22003,32397,false
22003,32399,false
22004,25997,false
22004,26000,false
22004,26007,false
22004,26018,false
22004,32210,false
22004,32212,false
22004,32213,false
22004,32214,false
22005,36381,false
22006,40267,false
22006,40298,false
22007,3210,false
22007,3217,false
22007,3224,false
22007,3531,false
22007,24493,false
22008,39958,false
22008,40007,false
22008,40011,false
22009,32987,false
22009,32988,false
22009,32991,false
22009,32994,false
22009,32996,false
22009,40584,false
22009,40590,false
22009,40593,false
22009,40594,false
22010,29998,false
22010,34165,false
22010,34166,false
22010,34167,false
22010,34169,false
22010,34170,false
22010,34188,false
22010,37376,false
22010,37378,false
22010,37380,false
22010,39928,false
22010,40106,false
22011,34197,false
22011,34201,false
22011,37197,false
22011,39248,false
22011,40953,false
22012,26000,false
22012,26007,false
22012,26018,false
22012,32210,false
22012,32212,false
22013,32321,false
22013,37082,false
22014,33114,false
22014,33115,false
22014,33119,false
22014,33120,false
22014,33123,false
22014,40257,false
22015,22205,false
22015,22210,false
22015,22213,false
22015,22214,false
22015,22218,false
22015,22224,false
22015,25990,false
22015,26235,false
22015,32199,false
22015,33067,false
22015,33068,false
22015,33070,false
22015,33072,false
22015,33074,false
22015,33076,false
22015,33082,false
22015,33083,false
22015,33087,false
22015,40147,false
22016,34129,false
22016,34234,false
22016,34236,false
22016,35761,false
22016,35944,false
22016,37684,false
22016,38388,false
22017,34090,false
22017,34094,false
22017,34099,false
22017,34101,false
22017,40244,false
22017,40245,false
22018,34099,false
22018,34101,false
22018,40244,false
22018,40245,false
22019,28538,false
22019,28539,false
22019,28540,false
22019,28571,false
22019,28917,false
22019,28930,false
22020,30659,false
22020,33373,false
22020,33374,false
22020,33376,false
22021,33388,false
22021,33390,false
22021,33393,false
22021,41976,false
22022,28546,false
22022,28558,false
22022,37464,false
22022,40436,false
22023,40415,false
22023,40417,false
22023,40418,false
22024,33410,false
22024,40439,false
22024,40440,false
22024,40441,false
22024,40442,false
22024,40852,false
22025,40327,false
22025,40414,false
22025,40437,false
22025,40438,false
22026,38993,false
22026,38995,false
22026,38996,false
22026,39150,false
22026,40285,false
22026,40286,false
22027,36992,false
22028,37015,false
22029,39966,false
22029,40203,false
22030,30662,false
22030,30663,false
22030,30668,false
22030,40210,false
22030,40226,false
22030,40412,false
22031,32970,false
22031,32971,false
22031,32974,false
22032,33410,false
22032,34161,false
22032,40439,false
22032,40440,false
22032,40442,false
22033,33409,false
22033,33410,false
22033,33411,false
22033,34161,false
22033,34545,false
22033,34546,false
22033,34547,false
22033,40256,false
22033,40439,false
22033,40440,false
22033,40441,false
22033,40442,false
22034,40363,false
22034,40364,false
22034,40365,false
22034,40371,false
22034,40419,false
22034,40420,false
22035,30573,false
22035,40210,false
22035,40211,false
22035,40226,false
22035,40228,false
22035,40230,false
22035,40241,false
22035,40395,false
22035,40396,false
22035,40397,false
22035,40398,false
22036,36998,false
22036,37000,false
22036,37002,false
22036,39809,false
22036,39811,false
22036,40314,false
22037,33153,false
22037,34768,false
22037,38491,false
22037,38502,false
22037,40964,false
22038,32231,false
22038,32234,false
22038,32308,false
22038,32338,false
22038,32987,false
22039,25997,false
22039,26010,false
22039,26178,false
22039,32212,false
22039,32213,false
22039,32216,false
22040,33158,false
22040,36406,false
22040,36411,false
22040,40160,false
22040,40252,false
22041,32907,false
22041,32913,false
22041,34407,false
22041,34547,false
22041,36591,false
22041,39964,false
22041,40749,false
22042,35252,false
22042,35259,false
22042,35262,false
22042,35263,false
22042,35269,false
22042,35271,false
22042,38716,false
22042,39977,false
22042,39979,false
22042,40693,false
22043,35237,false
22043,35252,false
22043,35263,false
22043,35269,false
22043,38713,false
22043,38716,false
22043,39977,false
22043,39978,false
22043,40693,false
22045,35237,false
22045,35252,false
22045,35259,false
22045,35260,false
22045,38716,false
22045,39977,false
22045,39978,false
22045,39979,false
22045,40693,false
22046,33149,false
22046,33161,false
22046,35819,false
22046,35821,false
22046,39683,false
22046,40050,false
22046,40297,false
22047,38815,false
22047,39934,false
22047,39935,false
22047,39996,false
22047,40312,false
22048,35237,false
22048,35252,false
22048,35260,false
22048,35262,false
22048,35263,false
22048,35266,false
22048,35269,false
22048,38711,false
22048,38713,false
22048,39977,false
22048,39978,false
22048,40355,false
22048,40693,false
22049,38819,false
22050,35237,false
22050,35252,false
22050,35259,false
22050,35260,false
22050,35262,false
22050,35263,false
22050,35266,false
22050,35269,false
22050,38711,false
22050,38716,false
22050,39977,false
22050,39978,false
22050,39979,false
22050,40355,false
22051,35237,false
22051,35252,false
22051,35259,false
22051,35260,false
22051,35262,false
22051,35263,false
22051,35266,false
22051,35269,false
22051,35271,false
