id,data_modificacao,status,quantidade_status,data_inclusao,usuario_inclusao,id_concurso
297467,2023-05-24 00:00:00,Verificação de empresas,2,2023-08-10 11:33:47,gabriel.lima,2
297468,2023-05-24 00:00:00,Em conversão,1,2023-08-10 11:33:47,gabriel.lima,2
297469,2023-05-24 00:00:00,Convertida,16,2023-08-10 11:33:47,gabriel.lima,2
297470,2023-05-25 00:00:00,Em avaliação I,1,2023-08-10 11:33:47,gabriel.lima,2
297471,2023-05-25 00:00:00,Em homologação,4,2023-08-10 11:33:47,gabriel.lima,2
297472,2023-05-25 00:00:00,Não selecionada,34,2023-08-10 11:33:47,gabriel.lima,2
297473,2023-05-25 00:00:00,Pendente,10,2023-08-10 11:33:47,gabriel.lima,2
297474,2023-05-25 00:00:00,Em espera,2,2023-08-10 11:33:47,gabriel.lima,2
297475,2023-05-25 00:00:00,Em habilitação da entidade,1,2023-08-10 11:33:47,gabriel.lima,2
297476,2023-05-25 00:00:00,Verificação de empresas,2,2023-08-10 11:33:47,gabriel.lima,2
297477,2023-05-25 00:00:00,Em conversão,1,2023-08-10 11:33:47,gabriel.lima,2
297478,2023-05-25 00:00:00,Convertida,16,2023-08-10 11:33:47,gabriel.lima,2
297479,2023-05-26 00:00:00,Em homologação,3,2023-08-10 11:33:47,gabriel.lima,2
297480,2023-05-26 00:00:00,Não selecionada,35,2023-08-10 11:33:47,gabriel.lima,2
297481,2023-05-26 00:00:00,Pendente,10,2023-08-10 11:33:47,gabriel.lima,2
297482,2023-05-26 00:00:00,Em espera,2,2023-08-10 11:33:47,gabriel.lima,2
297483,2023-05-26 00:00:00,Em habilitação da entidade,1,2023-08-10 11:33:47,gabriel.lima,2
297484,2023-05-26 00:00:00,Verificação de empresas,2,2023-08-10 11:33:47,gabriel.lima,2
297485,2023-05-26 00:00:00,Em conversão,1,2023-08-10 11:33:47,gabriel.lima,2
297486,2023-05-26 00:00:00,Convertida,16,2023-08-10 11:33:47,gabriel.lima,2
297487,2023-05-26 00:00:00,Em avaliação II,1,2023-08-10 11:33:47,gabriel.lima,2
297488,2023-05-30 00:00:00,Em avaliação I,1,2023-08-10 11:33:47,gabriel.lima,2
297489,2023-05-30 00:00:00,Em homologação,1,2023-08-10 11:33:47,gabriel.lima,2
297490,2023-05-30 00:00:00,Não selecionada,35,2023-08-10 11:33:47,gabriel.lima,2
297491,2023-05-30 00:00:00,Pendente,11,2023-08-10 11:33:47,gabriel.lima,2
297492,2023-05-30 00:00:00,Em espera,2,2023-08-10 11:33:47,gabriel.lima,2
297493,2023-05-30 00:00:00,Em habilitação da entidade,1,2023-08-10 11:33:47,gabriel.lima,2
297494,2023-05-30 00:00:00,Verificação de empresas,2,2023-08-10 11:33:47,gabriel.lima,2
297495,2023-05-30 00:00:00,Em conversão,1,2023-08-10 11:33:47,gabriel.lima,2
297496,2023-05-30 00:00:00,Convertida,16,2023-08-10 11:33:47,gabriel.lima,2
297497,2023-05-30 00:00:00,Em avaliação II,1,2023-08-10 11:33:48,gabriel.lima,2
297498,2023-05-31 00:00:00,Em avaliação I,1,2023-08-10 11:33:48,gabriel.lima,2
297499,2023-05-31 00:00:00,Em homologação,2,2023-08-10 11:33:48,gabriel.lima,2
297500,2023-05-31 00:00:00,Não selecionada,35,2023-08-10 11:33:48,gabriel.lima,2
297501,2023-05-31 00:00:00,Pendente,10,2023-08-10 11:33:48,gabriel.lima,2
297502,2023-05-31 00:00:00,Em espera,2,2023-08-10 11:33:48,gabriel.lima,2
297503,2023-05-31 00:00:00,Em habilitação da entidade,1,2023-08-10 11:33:48,gabriel.lima,2
297504,2023-05-31 00:00:00,Verificação de empresas,2,2023-08-10 11:33:48,gabriel.lima,2
297505,2023-05-31 00:00:00,Em conversão,1,2023-08-10 11:33:48,gabriel.lima,2
297506,2023-05-31 00:00:00,Convertida,16,2023-08-10 11:33:48,gabriel.lima,2
297507,2023-05-31 00:00:00,Em avaliação II,1,2023-08-10 11:33:48,gabriel.lima,2
297508,2023-06-01 00:00:00,Em avaliação I,1,2023-08-10 11:33:48,gabriel.lima,2
297509,2023-06-01 00:00:00,Em homologação,2,2023-08-10 11:33:48,gabriel.lima,2
297510,2023-06-01 00:00:00,Não selecionada,35,2023-08-10 11:33:48,gabriel.lima,2
297511,2023-06-01 00:00:00,Pendente,10,2023-08-10 11:33:48,gabriel.lima,2
297512,2023-06-01 00:00:00,Em espera,2,2023-08-10 11:33:48,gabriel.lima,2
297513,2023-06-01 00:00:00,Em habilitação da entidade,1,2023-08-10 11:33:48,gabriel.lima,2
297514,2023-06-01 00:00:00,Verificação de empresas,2,2023-08-10 11:33:48,gabriel.lima,2
297515,2023-06-01 00:00:00,Convertida,17,2023-08-10 11:33:48,gabriel.lima,2
297516,2023-06-01 00:00:00,Em avaliação II,1,2023-08-10 11:33:48,gabriel.lima,2
297517,2023-06-02 00:00:00,Em avaliação I,1,2023-08-10 11:33:48,gabriel.lima,2
297518,2023-06-02 00:00:00,Em homologação,3,2023-08-10 11:33:48,gabriel.lima,2
297519,2023-06-02 00:00:00,Não selecionada,35,2023-08-10 11:33:48,gabriel.lima,2
297520,2023-06-02 00:00:00,Pendente,9,2023-08-10 11:33:48,gabriel.lima,2
297521,2023-06-02 00:00:00,Em espera,2,2023-08-10 11:33:48,gabriel.lima,2
297522,2023-06-02 00:00:00,Em habilitação da entidade,1,2023-08-10 11:33:48,gabriel.lima,2
297523,2023-06-02 00:00:00,Verificação de empresas,2,2023-08-10 11:33:48,gabriel.lima,2
297524,2023-06-02 00:00:00,Convertida,17,2023-08-10 11:33:48,gabriel.lima,2
297525,2023-06-02 00:00:00,Em avaliação II,1,2023-08-10 11:33:48,gabriel.lima,2
297526,2023-06-05 00:00:00,Em homologação,3,2023-08-10 11:33:48,gabriel.lima,2
297527,2023-06-05 00:00:00,Não selecionada,36,2023-08-10 11:33:48,gabriel.lima,2
297528,2023-06-05 00:00:00,Pendente,9,2023-08-10 11:33:48,gabriel.lima,2
297529,2023-06-05 00:00:00,Em espera,2,2023-08-10 11:33:48,gabriel.lima,2
297530,2023-06-05 00:00:00,Em habilitação da entidade,1,2023-08-10 11:33:48,gabriel.lima,2
297531,2023-06-05 00:00:00,Verificação de empresas,2,2023-08-10 11:33:48,gabriel.lima,2
297532,2023-06-05 00:00:00,Convertida,17,2023-08-10 11:33:48,gabriel.lima,2
297533,2023-06-05 00:00:00,Em avaliação II,1,2023-08-10 11:33:48,gabriel.lima,2
297534,2023-06-08 00:00:00,Em homologação,3,2023-08-10 11:33:48,gabriel.lima,2
297535,2023-06-08 00:00:00,Não selecionada,36,2023-08-10 11:33:48,gabriel.lima,2
297536,2023-06-08 00:00:00,Pendente,9,2023-08-10 11:33:48,gabriel.lima,2
297537,2023-06-08 00:00:00,Em espera,2,2023-08-10 11:33:48,gabriel.lima,2
297538,2023-06-08 00:00:00,Em habilitação da entidade,1,2023-08-10 11:33:48,gabriel.lima,2
297539,2023-06-08 00:00:00,Verificação de empresas,1,2023-08-10 11:33:48,gabriel.lima,2
297540,2023-06-08 00:00:00,Em conversão,1,2023-08-10 11:33:48,gabriel.lima,2
297541,2023-06-08 00:00:00,Convertida,17,2023-08-10 11:33:48,gabriel.lima,2
297542,2023-06-08 00:00:00,Em avaliação II,1,2023-08-10 11:33:48,gabriel.lima,2
297543,2023-06-16 00:00:00,Em avaliação I,1,2023-08-10 11:33:48,gabriel.lima,2
297544,2023-06-16 00:00:00,Em homologação,2,2023-08-10 11:33:48,gabriel.lima,2
297545,2023-06-16 00:00:00,Não selecionada,36,2023-08-10 11:33:48,gabriel.lima,2
297546,2023-06-16 00:00:00,Pendente,9,2023-08-10 11:33:48,gabriel.lima,2
297547,2023-06-16 00:00:00,Em espera,2,2023-08-10 11:33:48,gabriel.lima,2
297548,2023-06-16 00:00:00,Verificação de empresas,1,2023-08-10 11:33:48,gabriel.lima,2
297549,2023-06-16 00:00:00,Em conversão,2,2023-08-10 11:33:48,gabriel.lima,2
297550,2023-06-16 00:00:00,Convertida,17,2023-08-10 11:33:48,gabriel.lima,2
297551,2023-06-16 00:00:00,Em avaliação II,1,2023-08-10 11:33:48,gabriel.lima,2
297552,2023-06-19 00:00:00,Em avaliação I,1,2023-08-10 11:33:48,gabriel.lima,2
297553,2023-06-19 00:00:00,Em homologação,2,2023-08-10 11:33:48,gabriel.lima,2
297554,2023-06-19 00:00:00,Não selecionada,36,2023-08-10 11:33:48,gabriel.lima,2
297555,2023-06-19 00:00:00,Pendente,9,2023-08-10 11:33:48,gabriel.lima,2
297556,2023-06-19 00:00:00,Em espera,2,2023-08-10 11:33:48,gabriel.lima,2
297557,2023-06-19 00:00:00,Verificação de empresas,1,2023-08-10 11:33:49,gabriel.lima,2
297558,2023-06-19 00:00:00,Em conversão,2,2023-08-10 11:33:49,gabriel.lima,2
297559,2023-06-19 00:00:00,Convertida,17,2023-08-10 11:33:49,gabriel.lima,2
297560,2023-06-19 00:00:00,Em avaliação II,1,2023-08-10 11:33:49,gabriel.lima,2
297561,2023-06-20 00:00:00,Em avaliação I,1,2023-08-10 11:33:49,gabriel.lima,2
297562,2023-06-20 00:00:00,Em homologação,2,2023-08-10 11:33:49,gabriel.lima,2
297563,2023-06-20 00:00:00,Não selecionada,36,2023-08-10 11:33:49,gabriel.lima,2
297564,2023-06-20 00:00:00,Pendente,9,2023-08-10 11:33:49,gabriel.lima,2
297565,2023-06-20 00:00:00,Em espera,2,2023-08-10 11:33:49,gabriel.lima,2
297566,2023-06-20 00:00:00,Verificação de empresas,1,2023-08-10 11:33:49,gabriel.lima,2
297567,2023-06-20 00:00:00,Em conversão,2,2023-08-10 11:33:49,gabriel.lima,2
297568,2023-06-20 00:00:00,Convertida,17,2023-08-10 11:33:49,gabriel.lima,2
297569,2023-06-20 00:00:00,Em avaliação II,1,2023-08-10 11:33:49,gabriel.lima,2
297570,2023-06-27 00:00:00,Em homologação,1,2023-08-10 11:33:49,gabriel.lima,2
297571,2023-06-27 00:00:00,Não selecionada,36,2023-08-10 11:33:49,gabriel.lima,2
297572,2023-06-27 00:00:00,Pendente,10,2023-08-10 11:33:49,gabriel.lima,2
297573,2023-06-27 00:00:00,Em espera,2,2023-08-10 11:33:49,gabriel.lima,2
297574,2023-06-27 00:00:00,Verificação de empresas,1,2023-08-10 11:33:49,gabriel.lima,2
297575,2023-06-27 00:00:00,Em conversão,2,2023-08-10 11:33:49,gabriel.lima,2
297576,2023-06-27 00:00:00,Convertida,17,2023-08-10 11:33:49,gabriel.lima,2
297577,2023-06-27 00:00:00,Em avaliação II,2,2023-08-10 11:33:49,gabriel.lima,2
297578,2023-06-28 00:00:00,Em homologação,2,2023-08-10 11:33:49,gabriel.lima,2
297579,2023-06-28 00:00:00,Não selecionada,36,2023-08-10 11:33:49,gabriel.lima,2
297580,2023-06-28 00:00:00,Pendente,9,2023-08-10 11:33:49,gabriel.lima,2
297581,2023-06-28 00:00:00,Em espera,2,2023-08-10 11:33:49,gabriel.lima,2
297582,2023-06-28 00:00:00,Verificação de empresas,1,2023-08-10 11:33:49,gabriel.lima,2
297583,2023-06-28 00:00:00,Em conversão,2,2023-08-10 11:33:49,gabriel.lima,2
297584,2023-06-28 00:00:00,Convertida,17,2023-08-10 11:33:49,gabriel.lima,2
297585,2023-06-28 00:00:00,Em avaliação II,2,2023-08-10 11:33:49,gabriel.lima,2
297586,2023-06-29 00:00:00,Em homologação,2,2023-08-10 11:33:49,gabriel.lima,2
297587,2023-06-29 00:00:00,Não selecionada,36,2023-08-10 11:33:49,gabriel.lima,2
297588,2023-06-29 00:00:00,Pendente,9,2023-08-10 11:33:49,gabriel.lima,2
297589,2023-06-29 00:00:00,Em espera,2,2023-08-10 11:33:49,gabriel.lima,2
297590,2023-06-29 00:00:00,Verificação de empresas,1,2023-08-10 11:33:49,gabriel.lima,2
297591,2023-06-29 00:00:00,Em conversão,2,2023-08-10 11:33:49,gabriel.lima,2
297592,2023-06-29 00:00:00,Convertida,17,2023-08-10 11:33:49,gabriel.lima,2
297593,2023-06-29 00:00:00,Em avaliação II,2,2023-08-10 11:33:49,gabriel.lima,2
297594,2023-07-04 00:00:00,Em homologação,2,2023-08-10 11:33:49,gabriel.lima,2
297595,2023-07-04 00:00:00,Não selecionada,36,2023-08-10 11:33:49,gabriel.lima,2
297596,2023-07-04 00:00:00,Pendente,9,2023-08-10 11:33:49,gabriel.lima,2
297597,2023-07-04 00:00:00,Em espera,2,2023-08-10 11:33:49,gabriel.lima,2
297598,2023-07-04 00:00:00,Em habilitação da entidade,2,2023-08-10 11:33:49,gabriel.lima,2
297599,2023-07-04 00:00:00,Verificação de empresas,1,2023-08-10 11:33:49,gabriel.lima,2
297600,2023-07-04 00:00:00,Em conversão,2,2023-08-10 11:33:49,gabriel.lima,2
297601,2023-07-04 00:00:00,Convertida,17,2023-08-10 11:33:49,gabriel.lima,2
297602,2023-07-05 00:00:00,Em homologação,1,2023-08-10 11:33:49,gabriel.lima,2
297603,2023-07-05 00:00:00,Não selecionada,36,2023-08-10 11:33:49,gabriel.lima,2
297604,2023-07-05 00:00:00,Pendente,10,2023-08-10 11:33:49,gabriel.lima,2
297605,2023-07-05 00:00:00,Em espera,2,2023-08-10 11:33:49,gabriel.lima,2
297606,2023-07-05 00:00:00,Em habilitação da entidade,2,2023-08-10 11:33:49,gabriel.lima,2
297607,2023-07-05 00:00:00,Verificação de empresas,1,2023-08-10 11:33:49,gabriel.lima,2
297608,2023-07-05 00:00:00,Em conversão,2,2023-08-10 11:33:49,gabriel.lima,2
297609,2023-07-05 00:00:00,Convertida,17,2023-08-10 11:33:49,gabriel.lima,2
297610,2023-07-10 00:00:00,Em homologação,2,2023-08-10 11:33:49,gabriel.lima,2
297611,2023-07-10 00:00:00,Não selecionada,36,2023-08-10 11:33:49,gabriel.lima,2
297612,2023-07-10 00:00:00,Pendente,9,2023-08-10 11:33:49,gabriel.lima,2
297613,2023-07-10 00:00:00,Em espera,2,2023-08-10 11:33:49,gabriel.lima,2
297614,2023-07-10 00:00:00,Em habilitação da entidade,2,2023-08-10 11:33:49,gabriel.lima,2
297615,2023-07-10 00:00:00,Verificação de empresas,1,2023-08-10 11:33:49,gabriel.lima,2
297616,2023-07-10 00:00:00,Em conversão,2,2023-08-10 11:33:49,gabriel.lima,2
297617,2023-07-10 00:00:00,Convertida,17,2023-08-10 11:33:49,gabriel.lima,2
297618,2023-07-14 00:00:00,Em homologação,3,2023-08-10 11:33:49,gabriel.lima,2
297619,2023-07-14 00:00:00,Não selecionada,36,2023-08-10 11:33:49,gabriel.lima,2
297620,2023-07-14 00:00:00,Pendente,8,2023-08-10 11:33:50,gabriel.lima,2
297621,2023-07-14 00:00:00,Em espera,2,2023-08-10 11:33:50,gabriel.lima,2
297622,2023-07-14 00:00:00,Em habilitação da entidade,2,2023-08-10 11:33:50,gabriel.lima,2
297623,2023-07-14 00:00:00,Verificação de empresas,1,2023-08-10 11:33:50,gabriel.lima,2
297624,2023-07-14 00:00:00,Em conversão,2,2023-08-10 11:33:50,gabriel.lima,2
297625,2023-07-14 00:00:00,Convertida,17,2023-08-10 11:33:50,gabriel.lima,2
297626,2023-07-17 00:00:00,Em avaliação I,1,2023-08-10 11:33:50,gabriel.lima,2
297627,2023-07-17 00:00:00,Em homologação,2,2023-08-10 11:33:50,gabriel.lima,2
297628,2023-07-17 00:00:00,Não selecionada,36,2023-08-10 11:33:50,gabriel.lima,2
297629,2023-07-17 00:00:00,Pendente,8,2023-08-10 11:33:50,gabriel.lima,2
297630,2023-07-17 00:00:00,Em espera,2,2023-08-10 11:33:50,gabriel.lima,2
297631,2023-07-17 00:00:00,Em habilitação da entidade,2,2023-08-10 11:33:50,gabriel.lima,2
297632,2023-07-17 00:00:00,Verificação de empresas,1,2023-08-10 11:33:50,gabriel.lima,2
297633,2023-07-17 00:00:00,Em conversão,2,2023-08-10 11:33:50,gabriel.lima,2
297634,2023-07-17 00:00:00,Convertida,17,2023-08-10 11:33:50,gabriel.lima,2
297635,2023-07-18 00:00:00,Em avaliação I,2,2023-08-10 11:33:50,gabriel.lima,2
297636,2023-07-18 00:00:00,Em homologação,2,2023-08-10 11:33:50,gabriel.lima,2
297637,2023-07-18 00:00:00,Não selecionada,36,2023-08-10 11:33:50,gabriel.lima,2
297638,2023-07-18 00:00:00,Pendente,7,2023-08-10 11:33:50,gabriel.lima,2
297639,2023-07-18 00:00:00,Em espera,2,2023-08-10 11:33:50,gabriel.lima,2
297640,2023-07-18 00:00:00,Em habilitação da entidade,1,2023-08-10 11:33:50,gabriel.lima,2
297641,2023-07-18 00:00:00,Verificação de empresas,2,2023-08-10 11:33:50,gabriel.lima,2
297642,2023-07-18 00:00:00,Em conversão,2,2023-08-10 11:33:50,gabriel.lima,2
297643,2023-07-18 00:00:00,Convertida,17,2023-08-10 11:33:50,gabriel.lima,2
297644,2023-07-19 00:00:00,Em avaliação I,2,2023-08-10 11:33:50,gabriel.lima,2
297645,2023-07-19 00:00:00,Em homologação,2,2023-08-10 11:33:50,gabriel.lima,2
297646,2023-07-19 00:00:00,Não selecionada,36,2023-08-10 11:33:50,gabriel.lima,2
297647,2023-07-19 00:00:00,Pendente,7,2023-08-10 11:33:50,gabriel.lima,2
297648,2023-07-19 00:00:00,Em espera,2,2023-08-10 11:33:50,gabriel.lima,2
297649,2023-07-19 00:00:00,Em habilitação da entidade,1,2023-08-10 11:33:50,gabriel.lima,2
297650,2023-07-19 00:00:00,Verificação de empresas,2,2023-08-10 11:33:50,gabriel.lima,2
297651,2023-07-19 00:00:00,Convertida,19,2023-08-10 11:33:50,gabriel.lima,2
297652,2023-07-20 00:00:00,Em avaliação I,2,2023-08-10 11:33:50,gabriel.lima,2
297653,2023-07-20 00:00:00,Em homologação,1,2023-08-10 11:33:50,gabriel.lima,2
297654,2023-07-20 00:00:00,Não selecionada,36,2023-08-10 11:33:50,gabriel.lima,2
297655,2023-07-20 00:00:00,Pendente,8,2023-08-10 11:33:50,gabriel.lima,2
297656,2023-07-20 00:00:00,Em espera,2,2023-08-10 11:33:50,gabriel.lima,2
297657,2023-07-20 00:00:00,Em habilitação da entidade,1,2023-08-10 11:33:50,gabriel.lima,2
297658,2023-07-20 00:00:00,Verificação de empresas,2,2023-08-10 11:33:50,gabriel.lima,2
297659,2023-07-20 00:00:00,Convertida,19,2023-08-10 11:33:50,gabriel.lima,2
297660,2023-07-25 00:00:00,Em avaliação I,1,2023-08-10 11:33:50,gabriel.lima,2
297661,2023-07-25 00:00:00,Em homologação,1,2023-08-10 11:33:50,gabriel.lima,2
297662,2023-07-25 00:00:00,Não selecionada,36,2023-08-10 11:33:50,gabriel.lima,2
297663,2023-07-25 00:00:00,Pendente,9,2023-08-10 11:33:50,gabriel.lima,2
297664,2023-07-25 00:00:00,Em espera,2,2023-08-10 11:33:50,gabriel.lima,2
297665,2023-07-25 00:00:00,Em habilitação da entidade,1,2023-08-10 11:33:50,gabriel.lima,2
297666,2023-07-25 00:00:00,Verificação de empresas,2,2023-08-10 11:33:50,gabriel.lima,2
297667,2023-07-25 00:00:00,Convertida,19,2023-08-10 11:33:50,gabriel.lima,2
297668,2023-07-26 00:00:00,Em homologação,1,2023-08-10 11:33:50,gabriel.lima,2
297669,2023-07-26 00:00:00,Não selecionada,36,2023-08-10 11:33:50,gabriel.lima,2
297670,2023-07-26 00:00:00,Pendente,9,2023-08-10 11:33:50,gabriel.lima,2
297671,2023-07-26 00:00:00,Em espera,2,2023-08-10 11:33:50,gabriel.lima,2
297672,2023-07-26 00:00:00,Em habilitação da entidade,1,2023-08-10 11:33:50,gabriel.lima,2
297673,2023-07-26 00:00:00,Verificação de empresas,2,2023-08-10 11:33:50,gabriel.lima,2
297674,2023-07-26 00:00:00,Convertida,19,2023-08-10 11:33:50,gabriel.lima,2
297675,2023-07-26 00:00:00,Em avaliação II,1,2023-08-10 11:33:50,gabriel.lima,2
297676,2023-07-27 00:00:00,Não selecionada,36,2023-08-10 11:33:50,gabriel.lima,2
297677,2023-07-27 00:00:00,Pendente,10,2023-08-10 11:33:50,gabriel.lima,2
297678,2023-07-27 00:00:00,Em espera,2,2023-08-10 11:33:50,gabriel.lima,2
297679,2023-07-27 00:00:00,Em habilitação da entidade,1,2023-08-10 11:33:50,gabriel.lima,2
297680,2023-07-27 00:00:00,Verificação de empresas,2,2023-08-10 11:33:50,gabriel.lima,2
297681,2023-07-27 00:00:00,Convertida,19,2023-08-10 11:33:51,gabriel.lima,2
297682,2023-07-27 00:00:00,Em avaliação II,1,2023-08-10 11:33:51,gabriel.lima,2
297683,2023-07-31 00:00:00,Não selecionada,37,2023-08-10 11:33:51,gabriel.lima,2
297684,2023-07-31 00:00:00,Pendente,12,2023-08-10 11:33:51,gabriel.lima,2
297685,2023-07-31 00:00:00,Em espera,2,2023-08-10 11:33:51,gabriel.lima,2
297686,2023-07-31 00:00:00,Verificação de empresas,1,2023-08-10 11:33:51,gabriel.lima,2
297687,2023-07-31 00:00:00,Convertida,19,2023-08-10 11:33:51,gabriel.lima,2
297688,2023-08-01 00:00:00,Não selecionada,36,2023-08-10 11:33:51,gabriel.lima,2
297689,2023-08-01 00:00:00,Pendente,13,2023-08-10 11:33:51,gabriel.lima,2
297690,2023-08-01 00:00:00,Em espera,1,2023-08-10 11:33:51,gabriel.lima,2
297691,2023-08-01 00:00:00,Em habilitação da entidade,1,2023-08-10 11:33:51,gabriel.lima,2
297692,2023-08-01 00:00:00,Verificação de empresas,1,2023-08-10 11:33:51,gabriel.lima,2
297693,2023-08-01 00:00:00,Em conversão,1,2023-08-10 11:33:51,gabriel.lima,2
297694,2023-08-01 00:00:00,Convertida,18,2023-08-10 11:33:51,gabriel.lima,2
297695,2023-08-10 00:00:00,Nova,1,2023-08-10 11:33:51,gabriel.lima,2
297696,2023-08-10 00:00:00,Não selecionada,36,2023-08-10 11:33:51,gabriel.lima,2
297697,2023-08-10 00:00:00,Pendente,12,2023-08-10 11:33:51,gabriel.lima,2
297698,2023-08-10 00:00:00,Em espera,1,2023-08-10 11:33:51,gabriel.lima,2
297699,2023-08-10 00:00:00,Em habilitação da entidade,1,2023-08-10 11:33:51,gabriel.lima,2
297700,2023-08-10 00:00:00,Verificação de empresas,1,2023-08-10 11:33:51,gabriel.lima,2
297701,2023-08-10 00:00:00,Em conversão,1,2023-08-10 11:33:51,gabriel.lima,2
297702,2023-08-10 00:00:00,Convertida,18,2023-08-10 11:33:51,gabriel.lima,2
